# time	magnitude	std-mag
1187012456.9999988	23.268870666636438	0.02880950186769044
1187012834.6783512	23.199163537576304	0.033497269583675
1187013251.979186	23.146117629327385	0.03190167651790674
1187013713.0593245	23.03489566312222	0.08006324246125801
1187014222.5116816	22.929253001610185	0.06590026258006872
1187014785.4110184	22.87409669816784	0.016584793118681752
1187015407.3644922	22.83833890578267	0.027860329052784318
1187016094.5675116	22.800824886982078	0.08129823617662886
1187016853.8654487	22.704158374669284	0.09454321799102919
1187017692.8218286	22.640518641933475	0.024312840960567256
1187018619.7936707	22.619559453248577	0.0025430552005976867
1187019644.0147343	22.586347118626243	0.08617522913524668
1187020775.6874988	22.540533591530483	0.06096225206124347
1187022026.0847929	22.524547733305887	0.0018922606033580705
1187023407.662084	22.495240256196148	0.034579959801336095
1187024934.1815517	22.48089520615573	0.07376690059829336
1187026620.8491743	22.499702064772485	0.07875931511815026
1187028484.4661992	22.483920265018476	0.056223208751684094
1187030543.596504	22.49279679703927	0.06130959983230498
1187032818.7515147	22.524412796430347	0.029367594644574006
1187035332.5945241	22.550125991241593	0.004256598891620091
1187038110.1664467	22.58784078674396	0.02823241017450054
1187041179.1352546	22.641767323756163	0.010928264895546162
1187044570.0715857	22.705675866924345	0.07746340011611189
1187048316.753263	22.776401692219046	0.015542790900098257
1187052456.5017633	22.864985768806413	0.07305045716644044
1187057030.5539842	22.971469306515083	0.04248624662537028
1187062084.4730124	23.082672353091986	0.047392615121373514
1187067668.6019886	23.212701954363077	0.017565410277900508
1187073838.5655847	23.365270583431233	0.009713643724570578
1187080655.8240933	23.534877870802738	0.003512633059709191
1187088188.2856472	23.71775042330041	0.08251147413265804
1187096510.9826646	23.9266227516922	0.028809733620830526
1187105706.819265	24.15982614280542	0.06287858194463966
1187115867.397092	24.4171397585475	0.07193704413760411
1187127093.927779	24.70587606020134	0.09502824249580508
1187139498.241136	25.01982708808284	0.034484376213064695
1187153203.8991132	25.370910488038028	0.015025220615281885
1187168347.426625	25.756891042342836	0.06860976958179044
1187185079.671504	26.179468835606563	0.05175977813536959
1187203567.3071272	26.647536918253188	0.013913133128404441
1187223994.4926846	27.16262884271729	0.05492141901837586
1187246564.7076273	27.725531981777173	0.05681428809523406
1187271502.7785685	28.34222401334565	0.07146965638759276
1187299057.1188283	29.018088732393032	0.08852894590356784
1187329502.2029307	29.759949487944972	0.03864157956131002
1187363141.3007011	30.572208564746454	0.09673155014849302
1187400309.4982004	31.45699999996706	0.08055428629329564
1187441377.0355878	32.419064828947675	0.09341711097256813
1187486752.995159	33.47475465163979	0.000275385916239506
1187536889.3762999	34.62311760118654	0.049277368246499004
1187592285.597949	35.87191520872907	0.06222166951952528
1187653493.473411	37.231058993742515	0.028037091448568963
1187721122.7070851	38.712295490157636	0.06781536994647752
1187795846.9678571	40.32861994631913	0.07679530548686479
1187878410.5996566	42.09242520738548	0.05528060955240563
1187969636.036021	44.01113334700724	0.04145462437502192
1188070431.9925268	46.07836022528527	0.06368980049123836
1188181802.5186965	48.36844690023424	0.03593122671113485
1188304856.999544	50.83820079663064	0.07582970055974453
