# time	magnitude	std-mag
1187012456.9999988	23.249681338685598	0.09690863704869794
1187012834.6783512	23.152842497012294	0.07865242274940466
1187013251.979186	23.069158481187536	0.046893367770535946
1187013713.0593245	22.938591749323514	0.04664052534783571
1187014222.5116816	22.812334061139843	0.02552319308501271
1187014785.4110184	22.72601199421613	0.08569249911135834
1187015407.3644922	22.654931146384932	0.09758757072275552
1187016094.5675116	22.582232766685387	0.01912889954469915
1187016853.8654487	22.462532929124954	0.007212550863639166
1187017692.8218286	22.369019250371032	0.08654266511520915
1187018619.7936707	22.30895071462954	0.026104160157292396
1187019644.0147343	22.238831063710826	0.028098506774489454
1187020775.6874988	22.15877268471163	0.004897795744860686
1187022026.0847929	22.102175920385257	0.09349823869768764
1187023407.662084	22.03517213538047	0.08452044741723344
1187024934.1815517	21.979467737250822	0.07506271503295281
1187026620.8491743	21.94968918345645	0.024742854141913854
1187028484.4661992	21.892984452727696	0.018827368207877792
1187030543.596504	21.855628160328443	0.004090966792962336
1187032818.7515147	21.835649424830386	0.06473008584768382
1187035332.5945241	21.811259943615944	0.016964263316371454
1187038110.1664467	21.79646572124168	0.07113058096315732
1187041179.1352546	21.793973259959365	0.035139526886048995
1187044570.0715857	21.799492891847443	0.08397881578863813
1187048316.753263	21.810573458496485	0.066830194868354
1187052456.5017633	21.835344494894592	0.03254368730147345
1187057030.5539842	21.874426585243903	0.054008532136412206
1187062084.4730124	21.917196676854083	0.018079570774153456
1187067668.6019886	21.974844472883284	0.004824285496169095
1187073838.5655847	22.050228102582814	0.0010790422141545408
1187080655.8240933	22.139013747278618	0.08348608054443031
1187088188.2856472	22.238455999730427	0.08933167340132554
1187096510.9826646	22.35829733100575	0.017702038471810778
1187105706.819265	22.497361514503147	0.03784131722964591
1187115867.397092	22.6555474126337	0.005484409891626181
1187127093.927779	22.838332192111785	0.08045667948862514
1187139498.241136	23.041294573578476	0.025190814470288536
1187153203.8991132	23.273296876985846	0.047304760828920864
1187168347.426625	23.532878841323544	0.011416289111774551
1187185079.671504	23.821475528422134	0.058707641997412734
1187203567.3071272	24.14574403493696	0.06292085134658022
1187223994.4926846	24.50700074969894	0.0015875908561195707
1187246564.7076273	24.906014853375076	0.08335311016402962
1187271502.7785685	25.347430550778604	0.015967448894149548
1187299057.1188283	25.835378291987176	0.07573250067131586
1187329502.2029307	26.37504447198382	0.0961522777032505
1187363141.3007011	26.970068340157972	0.03151034565862395
1187400309.4982004	27.62213117830725	0.05986388684585996
1187441377.0355878	28.33493507350746	0.018407450975252714
1187486752.995159	29.121171866379875	0.02212764088243135
1187536889.3762999	29.980139455546798	0.031841400721014775
1187592285.597949	30.9178811018187	0.010958803810376283
1187653493.473411	31.942103785994995	0.01655615584940981
1187721122.7070851	33.06193365985356	0.030040315603750117
1187795846.9678571	34.28746161276688	0.05717470760807208
1187878410.5996566	35.62831002874447	0.07674620529647655
1187969636.036021	37.09025145464761	0.07033424970815337
1188070431.9925268	38.668344628894594	0.02995367815420111
1188181802.5186965	40.41998677222792	0.042201599211571364
1188304856.999544	42.31186208112967	0.03478041249617107
